ID	Data	Link	Nazwa	Cena	Lokalizacja	Rocznik	Przebieg	Paliwo	Nadwozie	VAT	Do negocjacji	Oferta od	Marka pojazdu	Model pojazdu	Wersja	Kategoria	Napęd	Moc	Skrzynia biegów	Typ	Liczba drzwi	Liczba miejsc	Kolor	Perłowy	Kraj pochodzenia	Pierwsza rejestracja	Zarejestrowany w Polsce	Bezwypadkowy	Serwisowany w ASO	Stan	Pierwszy właściciel	Metalik	Możliwość finansowania	VIN	Pojemność skokowa	Wyposażenie
6069317599	2019-12-24 09:20:00	https://www.otomoto.pl/oferta/volkswagen-passat-kraj-4-motion-virtual-cocpit-highline-serwis-aso-full-led-ID6CKeLl.html	Volkswagen Passat B8	76900PLN	Obrzeżna Północna, 24 - 41-400 Mysłowice, Śląskie (Polska)	2016	175 000 km	Diesel	Kombi	TAK	TAK	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	4x4 (dołączany automatycznie)	190 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Kombi	5	5	Niebieski	?	Polska	?	Tak	Tak	Tak	Używane	Tak	Tak	Tak	WVWZZZ3CZGE219731	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|ISOFIX|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODGRZEWANA PRZEDNIA SZYBA|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|PRZYCIEMNIANE SZYBY|ŚWIATŁA DO JAZDY DZIENNEJ|TAPICERKA SKÓRZANA|WIELOFUNKCYJNA KIEROWNICA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|ASYSTENT PASA RUCHU|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|ODTWARZACZ DVD|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE PRZEDNIE|RELINGI DACHOWE|ŚWIATŁA LED|TEMPOMAT|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KLIMATYZACJA CZTEROSTREFOWA|MP3|OGRANICZNIK PRĘDKOŚCI|PODGRZEWANE PRZEDNIE SIEDZENIA|PODUSZKI BOCZNE TYLNE|SYSTEM START-STOP|ŚWIATŁA PRZECIWMGIELNE|TEMPOMAT AKTYWNY
6065506143	2019-12-24 09:18:00	https://www.otomoto.pl/oferta/volkswagen-passat-alltrack-2-0-tdi-4mot-dsg-ID6Cufef.html	Volkswagen Passat B8	92900PLN	ul. Aleja Pokoju 78 - 31-564 Kraków, Czyżyny (Polska)	2016	128 948 km	Diesel	Kombi	TAK	NIE	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	4x4 (dołączany automatycznie)	190 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Kombi	5	5	Biały	?	Niemcy	28/04/2016	?	Tak	Tak	Używane	Tak	?	Tak	WVWZZZ3CZGE200749	1 968 cm3	ABS|ALARM|CZUJNIK ZMIERZCHU|IMMOBILIZER|KLIMATYZACJA AUTOMATYCZNA|MP3|PODUSZKA POWIETRZNA PASAŻERA|ŚWIATŁA DO JAZDY DZIENNEJ|SYSTEM START-STOP|CZUJNIK DESZCZU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNE SZYBY TYLNE|KAMERA COFANIA|OGRZEWANIE POSTOJOWE|PRZYCIEMNIANE SZYBY|GNIAZDO AUX|ALUFELGI|BLUETOOTH|ELEKTRYCZNIE USTAWIANE LUSTERKA|ISOFIX|KOMPUTER POKŁADOWY|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE PRZEDNIE|ŚWIATŁA LED|TEMPOMAT|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|GNIAZDO USB|ŁOPATKI ZMIANY BIEGÓW|PODGRZEWANE PRZEDNIE SIEDZENIA|RADIO FABRYCZNE|ASR (KONTROLA TRAKCJI)|CENTRALNY ZAMEK|ESP (STABILIZACJA TORU JAZDY)|WIELOFUNKCYJNA KIEROWNICA|KURTYNY POWIETRZNE|PODUSZKA POWIETRZNA KIEROWCY|RELINGI DACHOWE|ŚWIATŁA PRZECIWMGIELNE|WSPOMAGANIE KIEROWNICY|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY PRZEDNIE|HAK|NAWIGACJA GPS|PODUSZKI BOCZNE TYLNE|TEMPOMAT AKTYWNY
6057649975	2019-12-24 09:12:00	https://www.otomoto.pl/oferta/volkswagen-passat-highline-1-5-tsi-150-km-dsg-ID6BXhtR.html	Volkswagen Passat B8	124500PLN	ul. Wyszogrodzka 154 - 09-410 Płock, Mazowieckie (Polska)	2019	1 km	Benzyna	Sedan	TAK	NIE	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	150 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Sedan	5	5	Srebrny	?	Polska	?	?	Tak	?	Nowe	?	Tak	Tak	?	1 500 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|GNIAZDO AUX|ISOFIX|KURTYNY POWIETRZNE|OGRANICZNIK PRĘDKOŚCI|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|SYSTEM START-STOP|TEMPOMAT|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO SD|KLIMATYZACJA AUTOMATYCZNA|MP3|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE PRZEDNIE|ŚWIATŁA DO JAZDY DZIENNEJ|TEMPOMAT AKTYWNY|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODGRZEWANE PRZEDNIE SIEDZENIA|PRZYCIEMNIANE SZYBY|ŚWIATŁA PRZECIWMGIELNE|WIELOFUNKCYJNA KIEROWNICA
6057654294	2019-12-24 09:12:00	https://www.otomoto.pl/oferta/volkswagen-passat-highline-2-0-tsi-272km-dsg-4motion-mega-promocja-ostatnia-sztuka-ID6BXiBv.html	Volkswagen Passat B8	179900PLN	ul. Wyszogrodzka 154 - 09-410 Płock, Mazowieckie (Polska)	2019	1 km	Benzyna	Kombi	TAK	NIE	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	4x4 (stały)	272 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Kombi	5	5	Niebieski	?	Polska	?	?	Tak	?	Nowe	?	Tak	Tak	?	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|ISOFIX|KLIMATYZACJA CZTEROSTREFOWA|KURTYNY POWIETRZNE|NAWIGACJA GPS|PODGRZEWANA PRZEDNIA SZYBA|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|PRZYCIEMNIANE SZYBY|SYSTEM START-STOP|ŚWIATŁA PRZECIWMGIELNE|TEMPOMAT AKTYWNY|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|ASYSTENT PASA RUCHU|CZUJNIK MARTWEGO POLA|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KAMERA COFANIA|KLIMATYZACJA DWUSTREFOWA|ŁOPATKI ZMIANY BIEGÓW|ODTWARZACZ DVD|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE PRZEDNIE|REGULOWANE ZAWIESZENIE|ŚWIATŁA DO JAZDY DZIENNEJ|TAPICERKA SKÓRZANA|WIELOFUNKCYJNA KIEROWNICA|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|BLUETOOTH|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KLIMATYZACJA AUTOMATYCZNA|KOMPUTER POKŁADOWY|MP3|OGRANICZNIK PRĘDKOŚCI|PODGRZEWANE PRZEDNIE SIEDZENIA|PODUSZKI BOCZNE TYLNE|RELINGI DACHOWE|ŚWIATŁA LED|TEMPOMAT
6060961521	2019-12-24 09:12:00	https://www.otomoto.pl/oferta/volkswagen-passat-r-line-edition-2-0-tdi-scr-4motion-240-km-ID6CbaXT.html	Volkswagen Passat B8	239700PLN	ul. Wyszogrodzka 154 - 09-410 Płock, Mazowieckie (Polska)	2019	1 km	Diesel	Kombi	TAK	NIE	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	4x4 (stały)	240 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Kombi	5	5	Szary	?	Polska	?	?	Tak	?	Nowe	?	?	Tak	?	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|ALARM|ASYSTENT PARKOWANIA|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|KAMERA COFANIA|KURTYNY POWIETRZNE|NAWIGACJA GPS|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|REGULOWANE ZAWIESZENIE|ŚWIATŁA DO JAZDY DZIENNEJ|TEMPOMAT|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALUFELGI|ASYSTENT PASA RUCHU|CZUJNIK MARTWEGO POLA|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KLIMATYZACJA AUTOMATYCZNA|ŁOPATKI ZMIANY BIEGÓW|OGRANICZNIK PRĘDKOŚCI|PODGRZEWANE PRZEDNIE SIEDZENIA|PODUSZKI BOCZNE PRZEDNIE|RELINGI DACHOWE|ŚWIATŁA LED|TEMPOMAT AKTYWNY|CENTRALNY ZAMEK|IMMOBILIZER|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|BLUETOOTH|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KOMPUTER POKŁADOWY|MP3|PODGRZEWANA PRZEDNIA SZYBA|PODGRZEWANE TYLNE SIEDZENIA|PRZYCIEMNIANE SZYBY|SYSTEM START-STOP|TAPICERKA WELUROWA|WIELOFUNKCYJNA KIEROWNICA
6058718467	2019-12-24 09:12:00	https://www.otomoto.pl/oferta/volkswagen-passat-fl-elegance-2-0-tdi-190km-dsg-ID6C1LrB.html	Volkswagen Passat B8	181700PLN	ul. Wyszogrodzka 154 - 09-410 Płock, Mazowieckie (Polska)	2019	1 km	Diesel	Sedan	TAK	NIE	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	190 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Sedan	-1	-1	Szary	?	Polska	?	?	Tak	?	Nowe	?	Tak	Tak	?	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK ZMIERZCHU|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO SD|KAMERA COFANIA|ŁOPATKI ZMIANY BIEGÓW|PODGRZEWANA PRZEDNIA SZYBA|PRZYCIEMNIANE SZYBY|ŚWIATŁA LED|WIELOFUNKCYJNA KIEROWNICA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KLIMATYZACJA AUTOMATYCZNA|MP3|PODGRZEWANE LUSTERKA BOCZNE|SYSTEM START-STOP|TEMPOMAT|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|GNIAZDO AUX|ISOFIX|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODGRZEWANE PRZEDNIE SIEDZENIA|ŚWIATŁA DO JAZDY DZIENNEJ|TEMPOMAT AKTYWNY
6057651524	2019-12-24 09:12:00	https://www.otomoto.pl/oferta/volkswagen-passat-highline-2-0-tdi-190km-dsg-ID6BXhSQ.html	Volkswagen Passat B8	174970PLN	ul. Wyszogrodzka 154 - 09-410 Płock, Mazowieckie (Polska)	2019	1 km	Diesel	Sedan	TAK	NIE	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	190 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Sedan	5	5	Czarny	Tak	Polska	?	?	Tak	?	Nowe	?	?	Tak	?	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|GNIAZDO AUX|KLIMATYZACJA AUTOMATYCZNA|ŁOPATKI ZMIANY BIEGÓW|ODTWARZACZ DVD|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE PRZEDNIE|SYSTEM START-STOP|ŚWIATŁA LED|TEMPOMAT AKTYWNY|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO USB|KOMPUTER POKŁADOWY|MP3|OGRANICZNIK PRĘDKOŚCI|PODGRZEWANE PRZEDNIE SIEDZENIA|PRZYCIEMNIANE SZYBY|SZYBERDACH|ŚWIATŁA PRZECIWMGIELNE|WIELOFUNKCYJNA KIEROWNICA|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ESP (STABILIZACJA TORU JAZDY)|KAMERA COFANIA|KURTYNY POWIETRZNE|NAWIGACJA GPS|PODGRZEWANA PRZEDNIA SZYBA|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|REGULOWANE ZAWIESZENIE|ŚWIATŁA DO JAZDY DZIENNEJ|TEMPOMAT
6058154909	2019-12-24 09:12:00	https://www.otomoto.pl/oferta/volkswagen-passat-variant-trendline-1-5-tsi-evo-150-km-reflektory-led-navi-ID6BZoPX.html	Volkswagen Passat B8	99900PLN	Brzezińska 47 - 44-203 Rybnik, Śląskie (Polska)	2019	5 km	Benzyna	Kombi	TAK	NIE	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	150 KM	Manualna	Kombi	5	5	Biały	?	Polska	?	?	Tak	?	Nowe	?	?	?	WVWZZZ3CZKE117694	1 498 cm3	ABS|ALARM|CD|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTRYCZNIE USTAWIANE LUSTERKA|ESP (STABILIZACJA TORU JAZDY)|IMMOBILIZER|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|RADIO FABRYCZNE|ŚWIATŁA LED|TEMPOMAT|WSPOMAGANIE KIEROWNICY|ALUFELGI|CZUJNIK DESZCZU|CENTRALNY ZAMEK|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY PRZEDNIE|GNIAZDO SD|ISOFIX|KLIMATYZACJA MANUALNA|NAWIGACJA GPS|PODUSZKA POWIETRZNA KIEROWCY|RELINGI DACHOWE|ŚWIATŁA PRZECIWMGIELNE|TEMPOMAT AKTYWNY|ASR (KONTROLA TRAKCJI)|BLUETOOTH|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO USB|WIELOFUNKCYJNA KIEROWNICA|KOMPUTER POKŁADOWY|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKA POWIETRZNA PASAŻERA|ŚWIATŁA DO JAZDY DZIENNEJ|SYSTEM START-STOP|GNIAZDO AUX
6066704557	2019-12-24 09:11:00	https://www.otomoto.pl/oferta/volkswagen-passat-variant-elegance-2-0-tsi-190-km-dsg-ambiente-bezprzewodowy-app-connect-ID6CzgZw.html	Volkswagen Passat B8	142380PLN	ul.Rzgowska 142/146 - 93-311 Łódź, Łódzkie (Polska)	2019	8 km	Benzyna	Kombi	TAK	NIE	Firmy	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	190 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Kombi	5	5	Złoty	?	Polska	?	?	Tak	Tak	Nowe	Tak	?	Tak	WVWZZZ3CZLE017637	1 984 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|GNIAZDO AUX|ISOFIX|KOMPUTER POKŁADOWY|MP3|PODGRZEWANA PRZEDNIA SZYBA|PODUSZKI BOCZNE PRZEDNIE|SYSTEM START-STOP|ŚWIATŁA PRZECIWMGIELNE|TEMPOMAT|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO SD|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|NAWIGACJA GPS|PODGRZEWANE LUSTERKA BOCZNE|PRZYCIEMNIANE SZYBY|ŚWIATŁA DO JAZDY DZIENNEJ|ŚWIATŁA XENONOWE|TEMPOMAT AKTYWNY|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KLIMATYZACJA DWUSTREFOWA|ŁOPATKI ZMIANY BIEGÓW|OGRANICZNIK PRĘDKOŚCI|PODGRZEWANE PRZEDNIE SIEDZENIA|RELINGI DACHOWE|ŚWIATŁA LED|TAPICERKA WELUROWA|WIELOFUNKCYJNA KIEROWNICA
6056520910	2019-12-24 08:58:00	https://www.otomoto.pl/oferta/volkswagen-passat-vw-passat-2014-2-0-tdi-niski-przebieg-ID6BSxL8.html	Volkswagen Passat B7	45900PLN	Jedlina-Zdrój, wałbrzyski, Dolnośląskie	2014	143 000 km	Diesel	Kombi	NIE	TAK	Osoby prywatnej	Volkswagen	Passat	B7 (2010-2014)	Osobowe	Na przednie koła	140 KM	Manualna	Kombi	5	5	Brązowy	?	Niemcy	?	Tak	Tak	Tak	Używane	Tak	?	?	?	2 000 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|ISOFIX|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODUSZKI BOCZNE PRZEDNIE|RELINGI DACHOWE|ŚWIATŁA LED|TEMPOMAT|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|ASYSTENT PARKOWANIA|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|OGRANICZNIK PRĘDKOŚCI|PODUSZKI BOCZNE TYLNE|SYSTEM START-STOP|ŚWIATŁA PRZECIWMGIELNE|WIELOFUNKCYJNA KIEROWNICA|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KLIMATYZACJA DWUSTREFOWA|MP3|PODGRZEWANE PRZEDNIE SIEDZENIA|PRZYCIEMNIANE SZYBY|ŚWIATŁA DO JAZDY DZIENNEJ|ŚWIATŁA XENONOWE
6009963391	2019-12-24 08:58:00	https://www.otomoto.pl/oferta/volkswagen-passat-alltrack-krajowy-okazja-4x4-f-vat-serwis-1-wl-ID6yJc1p.html	Volkswagen Passat B7	62000PLN	Gdynia, Pomorskie, Orłowo	2013	110 000 km	Diesel	Kombi	TAK	TAK	Osoby prywatnej	Volkswagen	Passat	B7 (2010-2014)	Osobowe	4x4 (dołączany automatycznie)	140 KM	Manualna	Kombi	5	5	Srebrny	?	Polska	01/12/2013	Tak	Tak	Tak	Używane	Tak	Tak	?	WVWZZZ3CZEE087639	1 968 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO SD|KLIMATYZACJA DWUSTREFOWA|NAWIGACJA GPS|PODUSZKI BOCZNE PRZEDNIE|RELINGI DACHOWE|ŚWIATŁA LED|TAPICERKA WELUROWA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|ASYSTENT PARKOWANIA|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ESP (STABILIZACJA TORU JAZDY)|ISOFIX|KOMPUTER POKŁADOWY|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKI BOCZNE TYLNE|SYSTEM START-STOP|ŚWIATŁA PRZECIWMGIELNE|TEMPOMAT|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|GNIAZDO AUX|KLIMATYZACJA AUTOMATYCZNA|KURTYNY POWIETRZNE|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|PRZYCIEMNIANE SZYBY|ŚWIATŁA DO JAZDY DZIENNEJ|ŚWIATŁA XENONOWE|WIELOFUNKCYJNA KIEROWNICA
6067848445	2019-12-24 08:55:00	https://www.otomoto.pl/oferta/volkswagen-passat-2-0-tsi-220-km-highline-dsg-virtual-kamera-360-fv23-leasing-bez-bik-ID6CE4zj.html	Volkswagen Passat B8	91900PLN	Gdańsk, Pomorskie, Kokoszki	2016	79 900 km	Benzyna	Sedan	TAK	NIE	Osoby prywatnej	Volkswagen	Passat	B8 (2014-)	Osobowe	Na przednie koła	220 KM	Automatyczna dwusprzęgłowa (DCT, DSG)	Sedan	5	5	Czarny	Tak	Polska	03/02/2016	Tak	Tak	Tak	Używane	Tak	Tak	Tak	?	1 984 cm3	ABS|ELEKTRYCZNE SZYBY PRZEDNIE|PODUSZKA POWIETRZNA KIEROWCY|WSPOMAGANIE KIEROWNICY|ASR (KONTROLA TRAKCJI)|CZUJNIK DESZCZU|CZUJNIKI PARKOWANIA TYLNE|ELEKTRYCZNE SZYBY TYLNE|GNIAZDO AUX|ISOFIX|KLIMATYZACJA DWUSTREFOWA|MP3|OGRANICZNIK PRĘDKOŚCI|PODGRZEWANE PRZEDNIE SIEDZENIA|PODUSZKI BOCZNE PRZEDNIE|RELINGI DACHOWE|ŚWIATŁA LED|TEMPOMAT|WIELOFUNKCYJNA KIEROWNICA|CD|ELEKTRYCZNIE USTAWIANE LUSTERKA|PODUSZKA POWIETRZNA PASAŻERA|ALARM|ASYSTENT PARKOWANIA|CZUJNIK ZMIERZCHU|ELEKTROCHROMATYCZNE LUSTERKA BOCZNE|ELEKTRYCZNIE USTAWIANE FOTELE|GNIAZDO SD|KAMERA COFANIA|KOMPUTER POKŁADOWY|NAWIGACJA GPS|PODGRZEWANA PRZEDNIA SZYBA|PODGRZEWANE TYLNE SIEDZENIA|PODUSZKI BOCZNE TYLNE|SYSTEM START-STOP|ŚWIATŁA PRZECIWMGIELNE|TEMPOMAT AKTYWNY|ZMIENIARKA CD|CENTRALNY ZAMEK|IMMOBILIZER|RADIO FABRYCZNE|ALUFELGI|BLUETOOTH|CZUJNIKI PARKOWANIA PRZEDNIE|ELEKTROCHROMATYCZNE LUSTERKO WSTECZNE|ESP (STABILIZACJA TORU JAZDY)|GNIAZDO USB|KLIMATYZACJA AUTOMATYCZNA|ŁOPATKI ZMIANY BIEGÓW|ODTWARZACZ DVD|PODGRZEWANE LUSTERKA BOCZNE|PODUSZKA POWIETRZNA CHRONIĄCA KOLANA|REGULOWANE ZAWIESZENIE|ŚWIATŁA DO JAZDY DZIENNEJ|TAPICERKA SKÓRZANA|TUNER TV
